id,full_name,pdes,name,diameter,rot_per,BV,UB,IR,spec_B,spec_T,a
bK15A00E,"       (2015 AE)","2015 AE",,,,,,,,,2.548430799938275
bK15A01M,"       (2015 AM1)","2015 AM1",,,,,,,,,1.766456691787255
bK15A01N,"       (2015 AN1)","2015 AN1",,,,,,,,,2.764975679359151
bK15A01P,"       (2015 AP1)","2015 AP1",,,,,,,,,1.820145562311728
bK15A02X,"       (2015 AX2)","2015 AX2",,,,,,,,,2.358193355042542
bK15A02Z,"       (2015 AZ2)","2015 AZ2",,,,,,,,,1.796157158563004
bK15A03A,"       (2015 AA3)","2015 AA3",,,,,,,,,1.848430502668658
bK15A03O,"       (2015 AO3)","2015 AO3",,,,,,,,,1.794718336146679
bK15A16Z,"       (2015 AZ16)","2015 AZ16",,,,,,,,,2.593192653934825
bK15A24T,"       (2015 AT24)","2015 AT24",,,,,,,,,1.899627843521079
bK15A35Y,"       (2015 AY35)","2015 AY35",,,,,,,,,2.300507462033744
bK15A36K,"       (2015 AK36)","2015 AK36",,,,,,,,,2.389697431570241
bK15A36M,"       (2015 AM36)","2015 AM36",,,,,,,,,2.054736312883975
bK15A40G,"       (2015 AG40)","2015 AG40",,,,,,,,,2.084463352623787
bK15A43R,"       (2015 AR43)","2015 AR43",,,,,,,,,2.322920941011783
bK15A43S,"       (2015 AS43)","2015 AS43",,,,,,,,,2.395191704173702
bK15A43X,"       (2015 AX43)","2015 AX43",,,,,,,,,2.55388803556087
bK15A43Y,"       (2015 AY43)","2015 AY43",,,,,,,,,1.845603181069129
bK15A44G,"       (2015 AG44)","2015 AG44",,,,,,,,,2.550743313341838
bK15A44Q,"       (2015 AQ44)","2015 AQ44",,,,,,,,,2.554432614945237
bK15A44V,"       (2015 AV44)","2015 AV44",,,,,,,,,2.580305575191582
bK15A44Y,"       (2015 AY44)","2015 AY44",,,,,,,,,2.756499129454449
bK15A45G,"       (2015 AG45)","2015 AG45",,,,,,,,,2.561464701068496
bK15A45H,"       (2015 AH45)","2015 AH45",,,,,,,,,2.644504928896057
bK15A45O,"       (2015 AO45)","2015 AO45",,,,,,,,,2.019493935764103
bK15A46T,"       (2015 AT46)","2015 AT46",,,,,,,,,2.607593813112956
bK15A83G,"       (2015 AG83)","2015 AG83",,,,,,,,,1.906521003330429
bK15A95R,"       (2015 AR95)","2015 AR95",,,,,,,,,1.905280210415013
bK15A97T,"       (2015 AT97)","2015 AT97",,,,,,,,,2.003804418569104
bK15AE5U,"       (2015 AU145)","2015 AU145",,,,,,,,,2.497700972785897
bK15AE9A,"       (2015 AA149)","2015 AA149",,,,,,,,,2.554224276538051
bK15AG9T,"       (2015 AT169)","2015 AT169",,,,,,,,,1.894204343964188
bK15AH9K,"       (2015 AK179)","2015 AK179",,,,,,,,,2.310034484384157
bK15AJ2C,"       (2015 AC192)","2015 AC192",,,,,,,,,2.203178235064958
bK15AK2Y,"       (2015 AY202)","2015 AY202",,,,,,,,,2.2620543
bK15AK4V,"       (2015 AV204)","2015 AV204",,,,,,,,,2.3944932
bK15AK8T,"       (2015 AT208)","2015 AT208",,,,,,,,,1.850044585287929
bK15AN2V,"       (2015 AV232)","2015 AV232",,,,,,,,,1.97294964533183
bK15AN4F,"       (2015 AF234)","2015 AF234",,,,,,,,,2.716244402138477
bK15AO5S,"       (2015 AS245)","2015 AS245",,,,,,,,,2.45831276220418
bK15AO5W,"       (2015 AW245)","2015 AW245",,,,,,,,,2.630136886458827
bK15AO5X,"       (2015 AX245)","2015 AX245",,,,,,,,,2.431790244978647
bK15AO6D,"       (2015 AD246)","2015 AD246",,,,,,,,,1.553046121102203
bK15AO6E,"       (2015 AE246)","2015 AE246",,,,,,,,,2.349403162806242
bK15AP1R,"       (2015 AR251)","2015 AR251",,,,,,,,,3.079566978500645
bK15AP5V,"       (2015 AV255)","2015 AV255",,,,,,,,,1.85273597998556
bK15AP6D,"       (2015 AD256)","2015 AD256",,,,,,,,,1.8693142554604
bK15AQ6M,"       (2015 AM266)","2015 AM266",,,,,,,,,2.340178314874283
bK15AS1Z,"       (2015 AZ281)","2015 AZ281",,,,,,,,,1.85577515497067
bK15AS2M,"       (2015 AM282)","2015 AM282",,,,,,,,,1.830441801895799
bK15AS2P,"       (2015 AP282)","2015 AP282",,,,,,,,,1.976467014876205
bK15AT1T,"       (2015 AT291)","2015 AT291",,,,,,,,,2.388601670225226
bK15B00G,"       (2015 BG)","2015 BG",,,,,,,,,1.855187196792505
bK15B00H,"       (2015 BH)","2015 BH",,,,,,,,,1.693761528458992
bK15B03L,"       (2015 BL3)","2015 BL3",,,,,,,,,2.747017701064342
bK15B03P,"       (2015 BP3)","2015 BP3",,,,,,,,,1.844730230800746
bK15B03Q,"       (2015 BQ3)","2015 BQ3",,,,,,,,,1.862931751501465
bK15B03R,"       (2015 BR3)","2015 BR3",,,,,,,,,1.514646331310119
bK15B03U,"       (2015 BU3)","2015 BU3",,,,,,,,,1.880056997848092
bK15B04N,"       (2015 BN4)","2015 BN4",,,,,,,,,3.140820093212506
bK15B09H,"       (2015 BH9)","2015 BH9",,,,,,,,,2.669936033292831
bK15B22E,"       (2015 BE22)","2015 BE22",,,,,,,,,2.56872352508306
bK15B40R,"       (2015 BR40)","2015 BR40",,,,,,,,,2.534971371554101
bK15B53D,"       (2015 BD53)","2015 BD53",,,,,,,,,3.063147695892411
bK15B59B,"       (2015 BB59)","2015 BB59",,,,,,,,,2.603424691820248
bK15B66Y,"       (2015 BY66)","2015 BY66",,,,,,,,,1.906682730857573
bK15B68H,"       (2015 BH68)","2015 BH68",,3.069,,,,,,,3.1716505879489
bK15B74D,"       (2015 BD74)","2015 BD74",,,,,,,,,2.939075434258672
bK15B91W,"       (2015 BW91)","2015 BW91",,,,,,,,,1.998120331150352
bK15B91Y,"       (2015 BY91)","2015 BY91",,,,,,,,,1.868897105107326
bK15B91Z,"       (2015 BZ91)","2015 BZ91",,,,,,,,,2.228715095137162
bK15B92K,"       (2015 BK92)","2015 BK92",,,,,,,,,2.147092566969038
bK15B92P,"       (2015 BP92)","2015 BP92",,,,,,,,,1.906879347696811
bK15B92S,"       (2015 BS92)","2015 BS92",,,,,,,,,1.913882504097084
bK15B92Z,"       (2015 BZ92)","2015 BZ92",,,,,,,,,2.460489916273604
bK15B93H,"       (2015 BH93)","2015 BH93",,,,,,,,,1.780442880372519
bK15BC4A,"       (2015 BA124)","2015 BA124",,,,,,,,,2.253486351721111
bK15BE5R,"       (2015 BR145)","2015 BR145",,,,,,,,,2.243061124308642
bK15BH1Z,"       (2015 BZ171)","2015 BZ171",,,,,,,,,2.738155031106936
bK15BI2A,"       (2015 BA182)","2015 BA182",,,,,,,,,2.301227269063642
bK15BJ5B,"       (2015 BB195)","2015 BB195",,,,,,,,,2.289182640968173
bK15BK3E,"       (2015 BE203)","2015 BE203",,,,,,,,,2.687044523227295
bK15BK4A,"       (2015 BA204)","2015 BA204",,,,,,,,,2.254383519179322
bK15BL0G,"       (2015 BG210)","2015 BG210",,,,,,,,,1.879245276755154
bK15BP4Y,"       (2015 BY254)","2015 BY254",,,,,,,,,1.874230664324564
bK15BQ1F,"       (2015 BF261)","2015 BF261",,,,,,,,,2.444445127549555
bK15BT8U,"       (2015 BU298)","2015 BU298",,,,,,,,,1.858433649251043
bK15BT9N,"       (2015 BN299)","2015 BN299",,,,,,,,,1.88142831306421
bK15BU4K,"       (2015 BK304)","2015 BK304",,,,,,,,,1.960474903408846
bK15BV1E,"       (2015 BE311)","2015 BE311",,,,,,,,,1.843558964463352
bK15BV1M,"       (2015 BM311)","2015 BM311",,,,,,,,,2.592942794216045
bK15BV1P,"       (2015 BP311)","2015 BP311",,,,,,,,,2.420367214635874
bK15BV2E,"       (2015 BE312)","2015 BE312",,,,,,,,,2.384410169823637
bK15BW0W,"       (2015 BW320)","2015 BW320",,,,,,,,,2.694444680472834
bK15BW4V,"       (2015 BV324)","2015 BV324",,,,,,,,,2.505124969086678
bK15Bo7F,"       (2015 BF507)","2015 BF507",,,,,,,,,3.048571476947472
bK15Bo9F,"       (2015 BF509)","2015 BF509",,,,,,,,,1.861386208802478
bK15Bo9G,"       (2015 BG509)","2015 BG509",,,,,,,,,2.950992337888029
bK15Bo9H,"       (2015 BH509)","2015 BH509",,,,,,,,,1.646951332458804
bK15Bo9U,"       (2015 BU509)","2015 BU509",,,,,,,,,2.369450938469357
bK15Bo9W,"       (2015 BW509)","2015 BW509",,,,,,,,,2.286620121339934
bK15Bp0A,"       (2015 BA510)","2015 BA510",,,,,,,,,2.61320824178594
bK15Bp0B,"       (2015 BB510)","2015 BB510",,,,,,,,,2.960080579850127
bK15Bp0E,"       (2015 BE510)","2015 BE510",,,,,,,,,2.213428352871039
bK15Bp0F,"       (2015 BF510)","2015 BF510",,,,,,,,,2.580731487626142
bK15Bp0H,"       (2015 BH510)","2015 BH510",,,,,,,,,2.580831145222952
bK15Bp0S,"       (2015 BS510)","2015 BS510",,,,,,,,,1.888669722439989
bK15Bp0U,"       (2015 BU510)","2015 BU510",,,,,,,,,2.237876504539261
bK15Bp0X,"       (2015 BX510)","2015 BX510",,,,,,,,,1.873418523379201
bK15Bp0Y,"       (2015 BY510)","2015 BY510",,,,,,,,,1.895395925074818
bK15Bp0Z,"       (2015 BZ510)","2015 BZ510",,,,,,,,,2.732146582497152
bK15Bp2S,"       (2015 BS512)","2015 BS512",,,,,,,,,2.472304701431201
bK15Bp2T,"       (2015 BT512)","2015 BT512",,,,,,,,,2.351411044750816
bK15Bp2V,"       (2015 BV512)","2015 BV512",,,,,,,,,2.98672879761304
bK15Bp2Z,"       (2015 BZ512)","2015 BZ512",,,,,,,,,2.346667761948716
bK15Bp3Q,"       (2015 BQ513)","2015 BQ513",,,,,,,,,1.875640632335886
bK15Bp3S,"       (2015 BS513)","2015 BS513",,,,,,,,,2.799602218669182
bK15Bp3U,"       (2015 BU513)","2015 BU513",,,,,,,,,1.863348631441337
bK15Bp3V,"       (2015 BV513)","2015 BV513",,,,,,,,,1.792210246139397
bK15Bp3W,"       (2015 BW513)","2015 BW513",,,,,,,,,1.829365348616642
bK15Bp3Y,"       (2015 BY513)","2015 BY513",,,,,,,,,1.800224107030419
bK15Bp3Z,"       (2015 BZ513)","2015 BZ513",,,,,,,,,2.037512069751437
bK15Bp4A,"       (2015 BA514)","2015 BA514",,,,,,,,,1.83252219112874
bK15Bp4C,"       (2015 BC514)","2015 BC514",,,,,,,,,1.791139038878987
bK15Bp4E,"       (2015 BE514)","2015 BE514",,,,,,,,,2.113346147333779
bK15Bp4F,"       (2015 BF514)","2015 BF514",,,,,,,,,1.887769574555262
bK15Bp4K,"       (2015 BK514)","2015 BK514",,,,,,,,,1.66196323135894
bK15Bp4S,"       (2015 BS514)","2015 BS514",,,,,,,,,3.011683107704342
bK15Bp4Y,"       (2015 BY514)","2015 BY514",,,,,,,,,2.587963273377369
bK15Bp4Z,"       (2015 BZ514)","2015 BZ514",,,,,,,,,2.545405671332686
bK15Bp5A,"       (2015 BA515)","2015 BA515",,,,,,,,,1.691052512644325
bK15Bp5H,"       (2015 BH515)","2015 BH515",,,,,,,,,1.865389013109575
bK15Bp5Y,"       (2015 BY515)","2015 BY515",,,,,,,,,1.968645024403104
bK15Bp5Z,"       (2015 BZ515)","2015 BZ515",,,,,,,,,2.5903468
bK15Bp6C,"       (2015 BC516)","2015 BC516",,,,,,,,,2.169645465497562
bK15Bp6H,"       (2015 BH516)","2015 BH516",,,,,,,,,2.79419667108298
bK15Bp6J,"       (2015 BJ516)","2015 BJ516",,,,,,,,,1.832426718194841
bK15Bp6K,"       (2015 BK516)","2015 BK516",,,,,,,,,1.90237193374979
bK15Bp6P,"       (2015 BP516)","2015 BP516",,,,,,,,,2.389968526468701
bK15Bp6U,"       (2015 BU516)","2015 BU516",,,,,,,,,2.430131573087245
bK15Bp7T,"       (2015 BT517)","2015 BT517",,,,,,,,,1.980627056560141
bK15Bq0C,"       (2015 BC520)","2015 BC520",,,,,,,,,1.647542085250624
bK15Bq0H,"       (2015 BH520)","2015 BH520",,,,,,,,,1.790567349731949
bK15Bq0Q,"       (2015 BQ520)","2015 BQ520",,,,,,,,,1.815451913042645
bK15Bq1C,"       (2015 BC521)","2015 BC521",,,,,,,,,1.874739865430004
bK15Bq1X,"       (2015 BX521)","2015 BX521",,,,,,,,,1.842079531421385
bK15Bq7A,"       (2015 BA527)","2015 BA527",,,,,,,,,1.861124690110757
bK15Bq7F,"       (2015 BF527)","2015 BF527",,,,,,,,,1.885213313969675
bK15Bq7J,"       (2015 BJ527)","2015 BJ527",,,,,,,,,1.84519291741217
bK15Bq7N,"       (2015 BN527)","2015 BN527",,,,,,,,,1.891380874887093
bK15Bq7V,"       (2015 BV527)","2015 BV527",,,,,,,,,1.762725936655928
bK15Bq7W,"       (2015 BW527)","2015 BW527",,,,,,,,,1.982197741761607
bK15Bq7Y,"       (2015 BY527)","2015 BY527",,,,,,,,,1.871080114410108
bK15Bq8L,"       (2015 BL528)","2015 BL528",,,,,,,,,1.936395024108613
bK15Bq8M,"       (2015 BM528)","2015 BM528",,,,,,,,,1.744089200190162
bK15Bq8P,"       (2015 BP528)","2015 BP528",,,,,,,,,1.999069801333752
bK15Bs8R,"       (2015 BR548)","2015 BR548",,,,,,,,,2.202907421196697
bK15Bu6N,"       (2015 BN566)","2015 BN566",,,,,,,,,2.213719599296744
bK15C00E,"       (2015 CE)","2015 CE",,,,,,,,,1.855065460748699
bK15C00N,"       (2015 CN)","2015 CN",,,,,,,,,2.640735252457637
bK15C00Q,"       (2015 CQ)","2015 CQ",,,,,,,,,1.823041377369381
bK15C00V,"       (2015 CV)","2015 CV",,,,,,,,,2.339223120747166
bK15C02J,"       (2015 CJ2)","2015 CJ2",,,,,,,,,1.892918296682946
bK15C03L,"       (2015 CL3)","2015 CL3",,,,,,,,,2.751418210048423
bK15C03N,"       (2015 CN3)","2015 CN3",,,,,,,,,2.177012177998634
bK15C10A,"       (2015 CA10)","2015 CA10",,,,,,,,,2.148471178341119
bK15C13C,"       (2015 CC13)","2015 CC13",,,,,,,,,2.685947977910981
bK15C13E,"       (2015 CE13)","2015 CE13",,,,,,,,,2.231218362529299
bK15C13R,"       (2015 CR13)","2015 CR13",,,,,,,,,2.603384974985525
bK15C25F,"       (2015 CF25)","2015 CF25",,,,,,,,,2.147032246897809
bK15C33L,"       (2015 CL33)","2015 CL33",,,,,,,,,2.663545489758707
bK15C34D,"       (2015 CD34)","2015 CD34",,,,,,,,,2.351916328774349
bK15C34T,"       (2015 CT34)","2015 CT34",,,,,,,,,1.854713544702317
bK15C62O,"       (2015 CO62)","2015 CO62",,,,,,,,,1.851403565806461
bK15D00N,"       (2015 DN)","2015 DN",,,,,,,,,1.831889313284916
bK15D00O,"       (2015 DO)","2015 DO",,,,,,,,,1.755722713567431
bK15D00W,"       (2015 DW)","2015 DW",,,,,,,,,1.991420843146217
bK15D00X,"       (2015 DX)","2015 DX",,,,,,,,,2.193342270636776
bK15D00Y,"       (2015 DY)","2015 DY",,,,,,,,,1.932165936329205
bK15D00Z,"       (2015 DZ)","2015 DZ",,,,,,,,,1.836334812760848
bK15D01A,"       (2015 DA1)","2015 DA1",,,,,,,,,1.840758780217259
bK15D53Q,"       (2015 DQ53)","2015 DQ53",,,,,,,,,2.576649425543808
bK15D53U,"       (2015 DU53)","2015 DU53",,,,,,,,,1.884414362521432
bK15D53W,"       (2015 DW53)","2015 DW53",,,,,,,,,1.907678257217748
bK15D53X,"       (2015 DX53)","2015 DX53",,,,,,,,,2.323154327573556
bK15D68C,"       (2015 DC68)","2015 DC68",,,,,,,,,2.608173254898213
bK15D99U,"       (2015 DU99)","2015 DU99",,,,,,,,,1.93957197365376
bK15DA3F,"       (2015 DF103)","2015 DF103",,,,,,,,,2.62551900725853
bK15DC3K,"       (2015 DK123)","2015 DK123",,,,,,,,,3.134755137069913
bK15DE5O,"       (2015 DO145)","2015 DO145",,,,,,,,,2.213211808980076
bK15DE7B,"       (2015 DB147)","2015 DB147",,,,,,,,,2.287638225155654
bK15DF4Z,"       (2015 DZ154)","2015 DZ154",,,,,,,,,2.012681282281704
bK15DF5A,"       (2015 DA155)","2015 DA155",,,,,,,,,2.471813051210094
bK15DH2A,"       (2015 DA172)","2015 DA172",,,,,,,,,3.009648838443326
bK15DH6F,"       (2015 DF176)","2015 DF176",,,,,,,,,1.831786167768107
bK15DH6H,"       (2015 DH176)","2015 DH176",,,,,,,,,1.765414465451943
bK15DH8A,"       (2015 DA178)","2015 DA178",,,,,,,,,1.7891247
bK15DI0N,"       (2015 DN180)","2015 DN180",,,,,,,,,2.301321859716079
bK15DI0R,"       (2015 DR180)","2015 DR180",,,,,,,,,2.34307354808668
bK15DJ8C,"       (2015 DC198)","2015 DC198",,,,,,,,,2.352645684034049
bK15DJ8M,"       (2015 DM198)","2015 DM198",,,,,,,,,1.875400861252353
bK15DJ8Q,"       (2015 DQ198)","2015 DQ198",,,,,,,,,1.827556851825448
bK15DJ8W,"       (2015 DW198)","2015 DW198",,,,,,,,,2.185086615542751
bK15DJ9K,"       (2015 DK199)","2015 DK199",,,,,,,,,1.864942363648698
bK15DJ9L,"       (2015 DL199)","2015 DL199",,,,,,,,,2.660714858925413
bK15DJ9M,"       (2015 DM199)","2015 DM199",,,,,,,,,1.880074320084598
bK15DJ9S,"       (2015 DS199)","2015 DS199",,,,,,,,,2.242076734667306
bK15DJ9U,"       (2015 DU199)","2015 DU199",,,,,,,,,1.97033808805152
bK15DJ9W,"       (2015 DW199)","2015 DW199",,,,,,,,,2.40632647512098
bK15DJ9X,"       (2015 DX199)","2015 DX199",,,,,,,,,2.547618392574603
bK15DK0H,"       (2015 DH200)","2015 DH200",,,,,,,,,2.613339035449508
bK15DK0J,"       (2015 DJ200)","2015 DJ200",,,,,,,,,1.850224601305019
bK15DL5Q,"       (2015 DQ215)","2015 DQ215",,,,,,,,,1.819631308550441
bK15DL5Z,"       (2015 DZ215)","2015 DZ215",,,,,,,,,2.55904438862892
bK15DL6A,"       (2015 DA216)","2015 DA216",,,,,,,,,2.545842020454345
bK15DL6C,"       (2015 DC216)","2015 DC216",,,,,,,,,2.698009468705179
bK15DL6F,"       (2015 DF216)","2015 DF216",,,,,,,,,1.794023826746248
bK15DL6G,"       (2015 DG216)","2015 DG216",,,,,,,,,2.571584297375975
bK15DM2L,"       (2015 DL222)","2015 DL222",,,,,,,,,2.357205733235995
bK15DM2V,"       (2015 DV222)","2015 DV222",,,,,,,,,2.38799804413152
bK15DM3M,"       (2015 DM223)","2015 DM223",,,,,,,,,2.274000663180377
bK15DM3N,"       (2015 DN223)","2015 DN223",,,,,,,,,1.952570297171219
bK15DM3P,"       (2015 DP223)","2015 DP223",,,,,,,,,2.314505583613513
bK15DM5G,"       (2015 DG225)","2015 DG225",,,,,,,,,1.873583537677282
bK15DM6C,"       (2015 DC226)","2015 DC226",,,,,,,,,1.87608467518766
bK15DM6D,"       (2015 DD226)","2015 DD226",,,,,,,,,1.933965183303583
bK15E00H,"       (2015 EH)","2015 EH",,,,,,,,,1.803567081240702
bK15E02Q,"       (2015 EQ2)","2015 EQ2",,,,,,,,,2.124003181149677
bK15E05Q,"       (2015 EQ5)","2015 EQ5",,,,,,,,,1.919036859979051
bK15E05R,"       (2015 ER5)","2015 ER5",,,,,,,,,2.209647417629984
bK15E06R,"       (2015 ER6)","2015 ER6",,,,,,,,,2.686912585567748
bK15E06U,"       (2015 EU6)","2015 EU6",,,,,,,,,2.25282006584876
bK15E06Y,"       (2015 EY6)","2015 EY6",,,,,,,,,1.863643691460429
bK15E61N,"       (2015 EN61)","2015 EN61",,,,,,,,,2.577250508101305
bK15E63K,"       (2015 EK63)","2015 EK63",,,,,,,,,2.668894521273398
bK15E69H,"       (2015 EH69)","2015 EH69",,,,,,,,,2.342480513043828
bK15F00A,"       (2015 FA)","2015 FA",,,,,,,,,1.860077633874629
bK15F00G,"       (2015 FG)","2015 FG",,,,,,,,,2.984960024426337
bK15F00N,"       (2015 FN)","2015 FN",,,,,,,,,2.209927028840237
bK15F00R,"       (2015 FR)","2015 FR",,,,,,,,,1.840632939957775
bK15F02V,"       (2015 FV2)","2015 FV2",,,,,,,,,1.880130150398239
bK15F04L,"       (2015 FL4)","2015 FL4",,,,,,,,,1.87165489279732
bK15F33J,"       (2015 FJ33)","2015 FJ33",,,,,,,,,1.892372322512769
bK15F33K,"       (2015 FK33)","2015 FK33",,,,,,,,,1.912579819500648
bK15F33L,"       (2015 FL33)","2015 FL33",,,,,,,,,1.756967530207213
bK15F34E,"       (2015 FE34)","2015 FE34",,,,,,,,,1.78653917475115
bK15F34G,"       (2015 FG34)","2015 FG34",,,,,,,,,2.691802738711548
bK15F34H,"       (2015 FH34)","2015 FH34",,,,,,,,,1.966854521484816
bK15F34K,"       (2015 FK34)","2015 FK34",,,,,,,,,1.892369416025015
bK15F34L,"       (2015 FL34)","2015 FL34",,,,,,,,,1.866100732900368
bK15F34Q,"       (2015 FQ34)","2015 FQ34",,,,,,,,,1.70494413817885
bK15F34S,"       (2015 FS34)","2015 FS34",,,,,,,,,1.872721123836467
bK15F34T,"       (2015 FT34)","2015 FT34",,,,,,,,,1.795781549650517
bK15F34X,"       (2015 FX34)","2015 FX34",,,,,,,,,1.862045326355858
bK15F34Y,"       (2015 FY34)","2015 FY34",,,,,,,,,1.64697018745704
bK15F35O,"       (2015 FO35)","2015 FO35",,,,,,,,,2.366453578534696
bK15F35S,"       (2015 FS35)","2015 FS35",,,,,,,,,1.807152318817125
bK15F35U,"       (2015 FU35)","2015 FU35",,,,,,,,,2.540700255574684
bK15F35V,"       (2015 FV35)","2015 FV35",,,,,,,,,2.352344857138915
bK15F36L,"       (2015 FL36)","2015 FL36",,,,,,,,,1.817004458829039
bK15F36Q,"       (2015 FQ36)","2015 FQ36",,,,,,,,,1.83347502884175
bK15F36W,"       (2015 FW36)","2015 FW36",,,,,,,,,2.587065493965312
bK15F36Y,"       (2015 FY36)","2015 FY36",,,,,,,,,2.549196919891243
bK15F36Z,"       (2015 FZ36)","2015 FZ36",,,,,,,,,1.902418117662464
bK15F37A,"       (2015 FA37)","2015 FA37",,,,,,,,,2.680353728194615
bK15F37C,"       (2015 FC37)","2015 FC37",,,,,,,,,1.842703291581185
bK15F37L,"       (2015 FL37)","2015 FL37",,,,,,,,,3.015313303789719
bK15F37M,"       (2015 FM37)","2015 FM37",,,,,,,,,1.677335030021661
bK15F38Q,"       (2015 FQ38)","2015 FQ38",,,,,,,,,2.379270733326374
bK15F40U,"       (2015 FU40)","2015 FU40",,,,,,,,,2.385864881934127
bK15F70R,"       (2015 FR70)","2015 FR70",,,,,,,,,2.3169711
bK15FB7B,"       (2015 FB117)","2015 FB117",,,,,,,,,2.468369568989665
bK15FB7E,"       (2015 FE117)","2015 FE117",,,,,,,,,1.859187060717737
bK15FB7H,"       (2015 FH117)","2015 FH117",,,,,,,,,1.827352140084257
bK15FB7J,"       (2015 FJ117)","2015 FJ117",,,,,,,,,1.893946085660696
bK15FB7M,"       (2015 FM117)","2015 FM117",,,,,,,,,1.857527302814272
bK15FB7N,"       (2015 FN117)","2015 FN117",,,,,,,,,1.84272870174816
bK15FB7P,"       (2015 FP117)","2015 FP117",,,,,,,,,1.900167706223878
bK15FB8E,"       (2015 FE118)","2015 FE118",,,,,,,,,2.321963597441099
bK15FB8F,"       (2015 FF118)","2015 FF118",,,,,,,,,1.856632524573269
bK15FB8G,"       (2015 FG118)","2015 FG118",,,,,,,,,1.812259212261175
bK15FB8H,"       (2015 FH118)","2015 FH118",,,,,,,,,1.904416027435744
bK15FB8L,"       (2015 FL118)","2015 FL118",,,,,,,,,2.386848929068051
bK15FB8O,"       (2015 FO118)","2015 FO118",,,,,,,,,3.04674814041537
bK15FB9Z,"       (2015 FZ119)","2015 FZ119",,,,,,,,,2.242420025250664
bK15FC0B,"       (2015 FB120)","2015 FB120",,,,,,,,,2.37352993149201
bK15FC0W,"       (2015 FW120)","2015 FW120",,,,,,,,,2.867738802314552
bK15FC4H,"       (2015 FH124)","2015 FH124",,,,,,,,,2.278649457250306
bK15FC4Q,"       (2015 FQ124)","2015 FQ124",,,,,,,,,2.811953669194521
bK15FC4R,"       (2015 FR124)","2015 FR124",,,,,,,,,2.610271731483857
bK15FD1X,"       (2015 FX131)","2015 FX131",,,,,,,,,1.8635251
bK15FF9U,"       (2015 FU159)","2015 FU159",,,,,,,,,1.865215877832954
bK15FP4Q,"       (2015 FQ254)","2015 FQ254",,,,,,,,,2.316851120525711
bK15FQ5T,"       (2015 FT265)","2015 FT265",,,,,,,,,1.886678522983743
bK15FS0Z,"       (2015 FZ280)","2015 FZ280",,,,,,,,,2.289250292262343
bK15FS7O,"       (2015 FO287)","2015 FO287",,,,,,,,,2.017769794591706
bK15FU5W,"       (2015 FW305)","2015 FW305",,,,,,,,,2.640717489167673
bK15FV1M,"       (2015 FM311)","2015 FM311",,,,,,,,,3.133459411370014
bK15FX2L,"       (2015 FL332)","2015 FL332",,,,,,,,,1.692925555654263
bK15FX3Q,"       (2015 FQ333)","2015 FQ333",,,,,,,,,1.811495342990425
bK15FY4W,"       (2015 FW344)","2015 FW344",,,,,,,,,1.852735976031874
bK15FY4X,"       (2015 FX344)","2015 FX344",,,,,,,,,1.939955123427661
bK15FY5F,"       (2015 FF345)","2015 FF345",,,,,,,,,2.670827402296343
bK15FZ6R,"       (2015 FR356)","2015 FR356",,,,,,,,,2.386371134022735
bK15Fb6F,"       (2015 FF376)","2015 FF376",,,,,,,,,1.887405433216461
bK15Fc2O,"       (2015 FO382)","2015 FO382",,,,,,,,,2.328583244887375
bK15Fd1P,"       (2015 FP391)","2015 FP391",,,,,,,,,2.701151145161241
bK15Fd4F,"       (2015 FF394)","2015 FF394",,,,,,,,,1.858468876386876
bK15Fd4N,"       (2015 FN394)","2015 FN394",,,,,,,,,1.817084970080091
bK15Fd4Q,"       (2015 FQ394)","2015 FQ394",,,,,,,,,1.900869596404947
bK15G00A,"       (2015 GA)","2015 GA",,,,,,,,,2.601207653150692
bK15G00D,"       (2015 GD)","2015 GD",,,,,,,,,3.023495759156079
bK15G00E,"       (2015 GE)","2015 GE",,,,,,,,,2.693664196816931
bK15G00G,"       (2015 GG)","2015 GG",,,,,,,,,1.905305776736028
bK15G00H,"       (2015 GH)","2015 GH",,,,,,,,,2.63183554318526
bK15G00M,"       (2015 GM)","2015 GM",,,,,,,,,1.762855806567269
bK15G00Q,"       (2015 GQ)","2015 GQ",,,,,,,,,1.82533997941405
bK15G00T,"       (2015 GT)","2015 GT",,,,,,,,,2.180806473437436
bK15G01H,"       (2015 GH1)","2015 GH1",,,,,,,,,2.581560833791035
bK15G02P,"       (2015 GP2)","2015 GP2",,,,,,,,,1.870429954795552
bK15G05U,"       (2015 GU5)","2015 GU5",,,,,,,,,1.905230553633469
bK15G05V,"       (2015 GV5)","2015 GV5",,,,,,,,,2.960494333910239
bK15G12R,"       (2015 GR12)","2015 GR12",,,,,,,,,1.885556059024988
bK15G12S,"       (2015 GS12)","2015 GS12",,,,,,,,,1.829206896652731
bK15G12T,"       (2015 GT12)","2015 GT12",,,,,,,,,2.221511392109892
bK15G12V,"       (2015 GV12)","2015 GV12",,,,,,,,,1.819517109004099
bK15G13B,"       (2015 GB13)","2015 GB13",,,,,,,,,2.181395175095521
bK15G13D,"       (2015 GD13)","2015 GD13",,,,,,,,,2.437508737689886
